Title,Storyline
Kingsmen,"Richard King raised his 4 sons to be just like him and to take over the family business, but his sudden death has left the family searching to find out who and what could be the reason their family was torn apart."
Kiss of the Con Queen,"A striving actor is targeted by an ingenious and sadistic scammer, terrorizing the industry, impersonating Hollywood elites."
Kiyma: Orman Kanunlari,"Ömer, Tufan and Poyraz want to spend the summer in Bodrum and participate in a competition program. When they go to Bodrum, they participate in the eliminations of the competition. While experiencing the entertainment and nightlife on the one hand and the difficulties of the competition on the other, they face a bigger trouble."
Kokuhaku Confession,"A suspense thriller about two men, one of whom tells his darkest secret to the other, and the ensuing fight for survival between the two in a snowbound hut."
Kondal,"Trouble in his village forces Manuel to begin working on a fishing boat. But when tragedy divides the crew, violence erupts on the high seas."
Koresha,"Maks steals a collectible Cadillac from a local authoritative businessman German Eduardovich. Gus is trying to help his friend, even though he was taken hostage and forced to clear out ownerless garages, on the site of which German Eduardovich decided to build the best hotel in Penza. Gus falls under the subordination of Mikhalych, who also looks after the student nuclear physicist Funtik. He also works out his sins here."
Krista,"Krista is happy with the simple life she's living with the husband she loves very much. But her ambitious husband ends up losing big at cockfighting, forcing him to commit a crime, and leading Krista to use her body to save him."
Krouryam,"When the cruel deeds of a police officer starts to hunt him down, the villain becomes the hero."
Kunstroof,"In the early morning of 16 October 2012, a group of young Romanian friends take 2 minutes and 48 seconds to steal seven valuable works of art from the Kunsthal in Rotterdam. In cheap bags, they stuff works by Lucian Freud, Paul Gauguin, Meijer de Haan, Henri Matisse, Pablo Picasso and Claude Monet. It is one of the most bizarre art heists ever, not only because of the apparent ease with which the young men manage to steal the masterpieces from the museum, but more so because of the dramatic turn of events when the boys are unable to sell the paintings. Based on transcripts of police interrogations, the hybrid film THE ART OF STEALING reconstructs this high-profile theft in all its thrilling detail, the search for the stolen works, and the doubt as to whether they still exist. What is their real value, and what does it mean that these artworks have been lost?"
Kurukku,A police officer who has to investigate and unravel the case of a double murder that shook the city.
Kya Ukhaad Loge?,N/A
L'interrogatoire,N/A
L'uomo che disse no,N/A
L.A. Minute,"Jack Cullison lead the cast of L.A Minute, an all-star crime drama/ dark comedy in which a regular guy steals the identity of a wealthy accountant only to later learn that he's actually impersonating a hitman. Lewis (Cullison) seems to have a run of bad luck. He allows others to treat him like a welcome mat. He eventually is fed up with his life. By a chance encounter he steals the identity of an accountant that seems to have it all, girls, cars, and money. Lewis later learns that it's not all its cracked up to be when he finds out that he is impersonating a hitman. By this time he's in too deep to get out and is blackmailed by Detective Garrison (Irwin) who forces him to continue playing the role or else. His buddy Benedict (Murphy) helps him on his journey."
"LSD 2: Love, Sex Aur Dhokha 2","Complexities of modern relationships and self-discovery in the high-tech age are explored through interconnected stories of love, friendship, and identity."
La Caida Del Mayo Zambada,N/A
La Familia,A father spends all the family's savings on a multi-level company - with unexpected consequences.
La Ley de mi Raza,N/A
La Nueva Camelia,"It is the story of a beautiful woman who has always liked strong emotions and adrenaline. She works as a bricklayer until the day her best friend introduces her to the world of drug trafficking where she finds her place as a hitwoman. But that is not all, her new life leads her to discover her true blood origins."
La Reserva,"A rookie US Homeland Security Agent is assigned to an investigation of a large amount of dirty cash heading towards Mexico. The agent faces the brutal cartel in an attempt to confiscate their money, so he can keep it for himself."
La Tamalera,"In a violent neighborhood, Ada, a hardworking mother, runs a tamale business. When a gang threatens her livelihood, she must summon her inner strength to protect her family and fight back, becoming an unexpected hero for her community."
La mort viendra,Female contract killer Tez is hired by the legendary gangster Charles Mahr to take revenge for the murder of one of his couriers.
La sombra del quebrantahuesos,"La sombra del quebrantahuesos es un thriller basado en un hecho real que ocurrió en la provincia de Jaén hace dos décadas, cuando aparecieron una serie de restos humanos en la Sierra de Segura."
Laandhar,"An armed masked killer's reign of terror puts a police officer's wife in danger. Amidst the hunt for the perpetrator, she goes missing, leaving him racing against time to find her."
Lady Scorpions,A drug enforcement agent teams up with her daughter to save her abducted granddaughter from the powerful head of a criminal organization.
Lady Thug,"Wealthy businesswoman Porsche Talley hides a dark secret. After sunset, her alter ego emerges. She proposes a deal to her childhood friends, drawing them into her mysterious double life."
