Title,Storyline
Firecracker,"When a heist goes dramatically wrong, leaving a hostage in peril, an unlikely trio find themselves fighting for their lives and their sanity on bonfire night."
Firework,"A fourth of July party turns into chaos after a friend disappears, and violence starts flooding in."
First Person Savior,"Caught between a thankless job with cruel co-workers and a surreal home life consisting of video games, fast food and insomnia, Abe finds out that he has a higher purpose. No matter what, violence is never the answer."
Fit for Murder,"Based on actual events, The lives of fitness celebrities Craig Titus and Kelly Ryan took a dark turn when they hired a young female assistant."
Flesh of the Unforgiven,"A dark, psychological, supernatural horror that follows a struggling couple tortured by the twisted games played by the Death Dealer and his manipulating legion of demons."
Floresta de Pedra,N/A
Following,"A mystery thriller about a real estate agent who secretly enters clients' homes and becomes obsessed with a deceptive social media influencer. The film explores themes of obsession, identity and the dark side of social media."
Following,When amateur photographer Anna decided to go for a walk and bring her camera along little did she know that her day would turn into a dark and twisted game.
Footage,A found footage thriller surrounding the story of a curious couple.
Force of Nature: The Dry 2,Five women participate in a hiking retreat but only four come out the other side. Federal agents Aaron Falk and Carmen Cooper head into the mountains hoping to find their informant still alive.
Foreclosure 2,A new family moves into a neighborhood in hopes of meeting the ghost that lives in their home.
Forgive Me Father,"When a number of mutilated bodies are discovered in a mansion, seasoned Detective Taylor is charged with finding the killer. An unlikely suspect reveals that some secrets are taken to the grave and some secrets take us to the grave"
Fractured,"""Fractured,"" is a gripping psychological thriller, where we follow the tumultuous journey of Teresa, a woman who stumbles upon undeniable proof of her husband's infidelity only to realize the truth is stranger than fiction."
Fractured,N/A
Fragile Hearts,"In a dilemma between healing from his past and moving on, Mikey has to choose one at the price of loosing someone dear to him"
Fragmentos de Olvido,"David, a successful therapist, is the creator of a never-before-used method in modern psychology: a device that allows him to alter the most painful memories of his patients. His wife, Lucia, is the victim of a strange disease that will shortly end her life. The solution for David's plight appears in the shape of Sofia, a patient of David's who asks him to use his machine to rewrite her entire life."
Framed,"Elena dreams being a model but in her attempt to achieve it she meets Christofer a renowned photographer who seems to be her path to success, he meets her to a photoshoot, after meeting she begins to feel suspicious of something bad."
Frankenstein: Legacy,"England, 1875. A century after Victor Frankenstein's doomed experiment, his journals have traded hands for decades."
Fraternity,Carlos and Dani enter a university residence and accept the challenge of hazing in order to fit in and make friends. What starts as a fun game soon turns into a perverse spiral where they will have to face the worst of themselves.
Freedom,"Inspired by real events, the story of Bruno Sulak, a true Arsène Lupin of the 20th century."
Freelance,"When a down-on-her luck video editor takes on a mysterious, well-paying job cutting snuff films, she is haunted by visions of the people in her videos."
Fresh,"The clock is ticking for Kai. His psychotic brother has just been granted an early release from prison and by this afternoon, he'll come around to collect the money Kai has been holding for him. The problem - all the money's been spent."
Fresh Off Markham,"In Markham, a Chinese immigrant and a small-time crook's attempt to rob a Japanese restaurant goes terribly wrong. Unsuspectingly taking up the two gangsters and an influencer in a carpool, a driver is entangled in a sinister predicament."
Frica De Noapte,"On the brink of death, Dracula is fiending for blood. He calls upon the clueless Renfield Harker to try to have a bite."
Frka,"After messing up a job for the local drug dealer, Nika is presented with an ultimatum that takes her and her friends on a no-holds-barred race against time in a night that will test all of their limits."
From Darkness,"Park ranger Angelica and ex-Viktor investigate a missing woman's case in a Swedish nature reserve. They explore haunted caves, face their past, and uncover dark secrets while battling a mythical creature."
From Embers,"After her husband dies in a lab fire, a widowed mother of an autistic son must try to piece her life together while uncovering what really happened on that fateful night."
From the Ashes,"A seemingly normal school day ends in unthinkable disaster when a mysterious fire breaks out in the school basement. Chaos, panic and confusion prevail among students and teachers."
