Title,Storyline
Hishkenstien: After Dark,"Ramirez Hishkenstien, extraordinary method filmmaker, occultist, and erotic provocateur, has returned from the grave. He cannot return to hell until his earthbound purpose is fulfilled."
History and Geography,"Gioconda Martínez, a well-remembered comic television actress, decides to return to her hometown to stage a play about the conquest of Chile, which will allow her to regain the artistic recognition she thought she had lost, but never had."
Hitler,A hero with a genuine background involved with the political murders. What is the reason behind this that's the Story.
Hitpig,A bounty hunter pig finds himself trekking the globe with a free-spirited elephant he intended to capture.
Hiçbir Sey Normal Degil,A circus-like dark comedy about a country of destruction.
Ho visto un re,"In the fascist era, Emilio's father captures an African prince. To the child it seems like a great adventure."
Holier Than Thou,Revered Keith Lorraine is the committed vicar of Grouting parish church. He does his best to keep his crippling alcohol and drug addiction at bay. In the meantime he has unfortunately fallen in love with 85 year old local parishioner Delilah. following a rather embarrassing mistake in a graveyard he sits down for a discussion with the big man upstairs to try and finally gain some understanding about his topsy turvy life.
Hollywood Comedian,Exploring the gritty underbelly of the stand-up comedy scene in Los Angeles.
Hollywood Dreams,This movie is made in Honor of everyone who chased a God given dream in their Life.
Holy Cash,"Follows con artists Pablo and Guero as they exploit an ex-convict preacher, ""Willy Dollars,"" to create a successful religious show. However, their scheme draws the attention of a mafia boss, Chato, who demands Pablo cure his ill daughter."
Holy Cow,"Totone's carefree teenage life of drinking and dancing takes a turn when he must provide for his 7-year-old sister. Seeking income, he channels his energy into producing an award-winning comté cheese to claim a competition prize."
Holy Flicks,"A recent college grad's dream of becoming a filmmaker gets the boost it needs, when his uncle leaves him just enough money to make a small budget film. Two conditions, it must be a faith based movie and his ghost uncle gets to help."
Holy Irresistible,"After Ivy's parents were killed when he was a kid, it spawned a bitter relationship with God. Living in an overwhelmingly Christian town, his only purpose is caring for his terminally ill, pot-smoking Aunt. But when Ivy falls for the new local preacher's daughter, Sadie, he can't help but convince her he's a big fan of Jesus. That lie snowballs when his anarchist friend agrees to coach Ivy how to pose as a Christian, with the agreement Ivy will provide insider information on the Church's fund-raising. As Ivy's lie helps him grow closer to Sadie, it inadvertently plants a seed of optimism. Will he be exposed or actually come to terms with his disdain for whoever is up there wrecking his life?"
Holy Matrimony,N/A
Home & Away,N/A
Home Swiss Home,A defiant New Yorker needs to survive a one-year expat mission in a small traditional Swiss mountain village in a desperate attempt to win back his ex-girlfriend.
Home Tour - A Bachelor Party,"Harshat and his gang plan to enjoy the bachelor weekend with the only married guy of his gang Siddhu in Siddhu's Home when his wife and daughter are out of state. Two days of this friend enjoying, drinking and cooking. How these torture VJ SIddhu and how he tackle them?"
Home-less for the Holidays,"On an enchanting Christmas Eve, a group of resourceful vagabonds plot their way into a magnificent mansion, outwitting the staff into believing that they are the owner's long-lost relatives."
Honeko Akabane's Bodyguards,"Koneko has a 10 billion yen bounty on her head. Ibuki, her childhood friend turned bodyguard, must protect her incognito. Unexpectedly, all his classmates are assigned as her covert bodyguards."
Honey Money Phony,"A working girl accidentally incurs a massive debt. She crosses paths with a con man. Amidst lies and deceit, they navigate a tumultuous journey, questioning their paths in life."
Honeymoon Express,"A futuristic romantic comedy about today's love, marriage and divorce issues. A humorous and satirical narrative with surrealist twists and nail biting suspense."
Honeymoonish,A newly married couple realize on their honeymoon that they really are completely different. But do opposites attract?
Hope's Hollywood Christmas,"A struggling single mom takes a temp job with an aging movie star and teams up with the star's chauffeur to stop a scheming lawyer and agent from stealing her fortune, finding love and holiday magic along the way."
Horny,Lily is an office executive with her life still in shambles. Dante just longs for the days when sinning was much simpler. One wild evening. The Devil wears a black velvet sports jacket and skinny jeans in this outrageous dark comedy film.
Hot Frosty,"Widow Kathy magically brings a snowman to life. His innocence helps her heal and find love again. They bond before the holidays, but he's doomed to melt."
Hot Spot,It features three stories that are humorously evocative and a fourth one that's deeply disturbing.
Hotel Bitcoin,"A group of friends have to survive a weekend in a hotel with a huge amount of virtual money to guard, putting their ingenuity to the test."
Hotii de Subiecte,"Four teens sell SAT subjects online to fund their dreams: college, studio, dad's approval and adventure. Their scheme runs smoothly until reality and consequences catch up with them."
Hotspots of Waverly,"A woman with a wild streak who holds on too long and too hard to everything accidentally finds herself on a serendipitous blind date with a sensitive, careful man who always lets go before things get painful. The mismatched couple has to deal with the chaotic collision of their lives and personal psychoses."
Hotspring Sharkattack,There have been cases of mysterious disappearances of onsen visitors in Atsumi city in S prefecture.The victims were eventually found dead with signs of severe injuries to their bodies resembling a vicious shark attack.
House Arrest,N/A
House of Stones,"A dramatic comedy about four brothers who are forced to confront their true identities after meeting at their father's funeral. Not knowing that they are brothers and meeting for the first time, they are shocked to learn that their father, Earl, has included each of them in his will, leaving them $25,000 each. However, the only way to receive the money is that they adhere to their father's one condition - they must live together for a month. Naturally, their personalities and lifestyles provide a variety of laughs, emotions and confrontations as chaos ensues and leaves them all questioning their own lives as well as figuring out how to move forward as a family."
